id,price
100169,7223129.133698744
100170,7764498.504136939
100171,33861724.93751296
100172,4777247.30625471
100173,5860337.699909327
100174,6824436.184482585
100175,4624593.191388547
100176,3152664.124432398
100177,4866967.258258511
100178,519522.1165980624
100179,7490283.167604564
100180,6826500.779060324
100181,8758727.980468718
100182,6436557.7122747265
100183,1758096.7742476636
100184,3874727.4884291124
100185,4748941.916372224
100186,4256607.010357131
100187,2356791.632485106
100188,3475276.540504049
100189,5370679.567839578
100190,13271406.518634366
100191,4254344.155400194
100192,5245780.86053371
100193,1865693.6678926726
100194,5877366.674752643
100195,6689490.656453032
100196,4226772.991078626
100197,8074312.39455388
100198,2514212.2850192715
100199,2802745.8862704285
100200,3430568.291004108
100201,2129774.7459647288
100202,1446544.2256005616
100203,1970065.2134470025
100204,2413907.6509513156
100205,5716986.150482875
100206,5076626.924450224
100207,9061153.826283045
100208,2392800.9872595854
100209,6988802.256574753
100210,2638322.8906372148
100211,1588153.2284025126
100212,3200168.246185926
100213,2025263.7986604332
100214,1260434.685410811
100215,4007516.835106046
100216,3390300.147163997
100217,15182298.11086029
100218,2293463.4436244676
100219,2147209.964380053
100220,1576294.0200351875
100221,5367971.8185545225
100222,3456960.9095108653
100223,11733600.472113958
100224,17848227.38151488
100225,2329427.084292061
100226,9334899.11391976
100227,4933106.663046002
100228,3078983.106873145
100229,5012222.034117245
100230,4638996.311206028
100231,3640880.42954039
100232,1055625.5644580128
100233,3820695.2976997173
100234,3135789.0252787042
100235,4595961.7273750445
100236,19163848.478521753
100237,2926503.767907213
100238,1196141.9110670208
100239,1507723.4588286078
100240,7226559.333887529
100241,4373487.6652446445
100242,6299874.0794541715
100243,3944175.289949373
100244,3974818.2790743117
100245,3092430.1534670913
100246,5007888.880618071
100247,738824.8576388223
100248,4031016.6173136383
100249,3811959.961181245
100250,8604017.27847065
100251,6304077.291240754
100252,6281408.646859066
100253,2254625.425307993
100254,2262806.1346931476
100255,3844143.699724299
100256,2332041.697496716
100257,1486212.3956743472
100258,3590565.1902757413
100259,6271824.988051142
100260,3048335.880926525
100261,3532769.826502231
100262,3173125.143122629
100263,3861099.2323674057
100264,2866018.956835706
100265,2614853.373194392
100266,2684558.447173103
100267,4542204.391831095
100268,3890243.844487889
100269,10381587.914261261
100270,5575593.636584799
100271,1256386.595570504
100272,2358219.1069829976
100273,3653126.918798728
100274,3183482.6226434037
100275,5540916.2566521
100276,7907034.067267321
100277,9204722.552568983
100278,3119310.176069128
100279,21957506.737931248
100280,2417306.9022235572
100281,2870164.907569721
100282,5622866.476235726
100283,2987543.9149340657
100284,5249647.84998763
100285,3445962.939134075
100286,4234249.915795449
100287,6344879.557822587
100288,8716239.311154021
100289,917634.1262865126
100290,8411009.1691545
100291,1200729.1360205559
100292,3124069.6450097067
100293,3264160.5238434933
100294,2292757.277086268
100295,2548965.4243074
100296,2771261.750730274
100297,3795531.2478401633
100298,8801721.4234786
100299,4209332.14385648
100300,24905072.071149386
100301,4293777.71939617
100302,1139091.1458970318
100303,2447123.549001498
100304,3906293.6309977625
100305,3169802.219559159
100306,16483640.6824833
100307,2018637.6263086603
100308,1639980.057246334
100309,5789939.452289829
100310,3969916.498172323
100311,3230456.196005762
100312,4621935.534897145
100313,1403322.2558251503
100314,1965032.0315971235
100315,6863108.209855075
100316,1517670.8678903226
100317,8020109.374678484
100318,6941677.550341766
100319,3638527.194431482
100320,5834283.25995763
100321,9462545.361396246
100322,13335357.279264964
100323,8049974.884456432
100324,1808034.5308028467
100325,1566855.6143099933
100326,3669123.3882062924
100327,4236907.027592015
100328,5940643.329229319
100329,3257639.5138565283
100330,7832295.600005622
100331,6095207.363202635
100332,3156334.4615756604
100333,3596158.06973541
100334,3419982.341020284
100335,2810618.61511011
100336,1043553.6040186757
100337,2751401.776284524
100338,2800063.6288774484
100339,3410944.6057224753
100340,5279029.65885739
100341,2573332.5837017815
100342,2566454.745229328
100343,4234230.808279315
100344,2732406.192802584
100345,4919346.987280451
100346,2539233.8653532285
100347,4184895.196115913
100348,4838336.668434952
100349,7197175.13945265
100350,2634925.8676251024
100351,2924297.7631242005
100352,6507184.453410457
100353,30045990.174221788
100354,25584959.085808244
100355,9729449.003879014
100356,12953162.924862914
100357,2828976.440351917
100358,1998675.4676970434
100359,9834558.871034583
100360,1897056.275865904
100361,13352080.697961845
100362,1326324.2143104319
100363,8654551.957600005
100364,8032991.520085873
100365,3430414.5550627015
100366,2608517.1810594792
100367,2643177.8336618883
100368,4518639.157979072
100369,5261714.393972666
100370,4873341.730666445
100371,6528355.386671372
100372,4082655.9805847215
100373,7152462.060706349
100374,2917762.2147764163
100375,3886391.0839715237
100376,2569904.9501097547
100377,21101704.1699277
100378,2854571.832701165
100379,8350979.972352744
100380,1634639.0571257507
100381,3521574.5756556573
100382,4795432.706649215
100383,5778394.28005808
100384,2941260.773428976
100385,801036.7079668761
100386,8241738.776395221
100387,6385353.20366475
100388,5443520.18560992
100389,5430841.281213321
100390,3309604.005318475
100391,1932274.4592254865
100392,3154997.5778560448
100393,4271857.602314093
100394,3524056.998876446
100395,1987697.2232053448
100396,11445915.211436506
100397,2401085.943383119
100398,1015588.3443958794
100399,3804148.358703182
100400,4958171.640650392
100401,6761186.716283047
100402,2615668.6605671686
100403,6576349.200580263
100404,3726643.761298114
100405,3012684.4502956453
100406,2530455.2232750496
100407,10617680.937949503
100408,3008799.0552845816
100409,3730359.4464948964
100410,6411439.6936973
100411,6157311.495907325
100412,8831130.89894517
100413,2076043.2513676751
100414,5191186.728734148
100415,7721878.055061736
100416,1919485.7708895481
100417,6647832.234069807
100418,1715474.967611078
100419,6683060.883359656
100420,2710790.7324399836
100421,3852945.3490431956
100422,3560484.2848517965
100423,1490910.9791526012
100424,4212572.17015269
100425,6198551.891053239
100426,5736415.870471627
100427,1686560.6607811316
100428,3228982.9862517836
100429,4045391.398582887
100430,8505223.220949426
100431,11883998.180460326
100432,5039511.831064241
100433,2316441.508978392
100434,2992828.562836542
100435,3035431.4147054567
100436,3873212.6761859166
100437,6094231.983254602
100438,7923608.19693182
100439,2883493.0031181145
100440,4445281.782702687
100441,3100107.3624487966
100442,2320833.034308759
100443,5133172.190243663
100444,7054599.627996295
100445,4195216.831604724
100446,5817565.094809865
100447,2076220.924024137
100448,4194028.626980229
100449,3909088.9379791915
100450,6093639.082974576
100451,2680887.457499625
100452,2547877.661052409
100453,4847680.47673343
100454,1509053.5730572054
100455,284643.53554226045
100456,3689222.5784273813
100457,4997987.668581785
100458,6874826.766083419
100459,5212053.044280566
100460,6213532.368737845
100461,4186589.743138687
100462,2405073.184924816
100463,4490727.645600123
100464,4068487.449346554
100465,5306177.050419075
100466,4253803.4625846
100467,6174923.499524483
100468,997223.1165238695
100469,5129098.167727804
100470,2292337.4049987867
100471,1893857.0108185722
100472,3586146.0597307365
100473,1496307.613828125
100474,5429127.429638978
100475,5013880.921713184
100476,2888832.931376282
100477,2761947.2871512217
100478,6174005.177474964
100479,6082735.430534047
100480,7163241.182024972
100481,6205718.510304399
100482,2150433.0915495874
100483,1754350.5473392578
100484,2033920.9080820426
100485,6983731.370502562
100486,867973.6458812704
100487,5602367.028052481
100488,7997556.513890582
100489,1405131.3057381967
100490,5288749.880346905
100491,927211.4781791993
100492,14518884.321925582
100493,5167503.648416766
100494,3869315.6047758455
100495,7614194.610497732
100496,6050671.654460295
100497,4308955.816058582
100498,1186950.8473354708
100499,4110631.5525039253
100500,1516709.6295627395
100501,3823794.457298346
100502,6185530.3854908
100503,3113259.56111912
100504,5511086.47290165
100505,4003589.3554124306
100506,4777490.641279698
100507,3610733.5941805462
100508,3828706.750382156
100509,7316433.438937802
100510,2676964.927062758
100511,4139971.6629216643
100512,4332433.688051344
100513,5163139.985184238
100514,3907541.6312887156
100515,3114004.6576380087
100516,12853334.112233644
100517,2648575.503230321
100518,-538831.4163888511
100519,3946145.9614564623
100520,4213041.649934878
100521,6489209.235481744
100522,2140265.5487406007
100523,1266476.2612809502
100524,2582893.6777601507
100525,2292035.1350072804
100526,2557780.05559478
100527,4856634.166040562
100528,3165390.95103139
100529,3055539.766839576
100530,4575761.61956608
100531,12325487.17508617
100532,5769330.3722965885
100533,5226128.9270991245
100534,7081714.860619025
100535,4644359.437500411
100536,1166078.2210934465
100537,1889005.1383602628
100538,10251615.390822947
100539,6139393.70963325
100540,6239354.412844364
100541,3509408.4615262523
100542,3182286.165172232
100543,4688189.287547342
100544,4067453.2897512107
100545,6606388.721778261
100546,4613776.921741048
100547,26916682.62156217
100548,7374694.748447378
100549,5123174.01201538
100550,5510128.862569749
100551,4952830.027792219
100552,3523499.499306174
100553,6220508.406845646
100554,6061348.906251902
100555,2449239.819516137
100556,2691692.7201591614
100557,932959.0289675738
100558,12561515.569446828
100559,8154378.417918083
100560,5717053.517719414
100561,3368615.939604581
100562,3815848.7204457577
100563,4537801.676754251
100564,8269809.815448605
100565,7289660.307659621
100566,5548495.072936309
100567,6263524.191021467
100568,2687303.8963414854
100569,2386395.102958464
100570,4725100.256769684
100571,3841328.04678381
100572,2676819.7141030976
100573,3461630.964861652
100574,6680129.65375876
100575,4604654.56759492
100576,10511271.720843408
100577,17711924.328761864
100578,5985176.110512859
100579,6630043.401893978
100580,2964683.252902734
100581,6441793.425858013
100582,17585843.008133575
100583,5963597.287535741
100584,7638536.200056281
100585,2532060.622826945
100586,6878016.588549891
100587,1337865.2789080502
100588,12125908.658860458
100589,3514239.3835137403
100590,1781143.4335438204
100591,1979723.6232221352
100592,3771728.1477757315
100593,1586693.6364597087
100594,3331751.0927710314
100595,7528556.858766079
100596,2659816.7498687417
100597,2643434.226105542
100598,5747406.334714013
100599,6883333.005497887
100600,1830274.224467908
100601,2544802.9651425323
100602,8378782.84766685
100603,3296875.2864019824
100604,25197382.278894782
100605,1198125.1339744509
100606,4767838.799105246
100607,2917421.675322568
100608,18618363.464842327
100609,8793928.90134027
100610,5407114.758462074
100611,4057305.3816909976
100612,3357512.846988247
100613,3428953.585431659
100614,8917255.547711574
100615,26940991.896119136
100616,4988364.856364205
100617,4120526.9616954057
100618,5872822.906565176
100619,7923187.8417416215
100620,3508386.804297764
100621,1557966.5341746607
100622,2906380.1435252037
100623,3590894.088328932
100624,2307654.5383366793
100625,4406483.203383691
100626,3439217.2431617505
100627,12431803.762850491
100628,4204043.497636976
100629,4331720.460479728
100630,3024897.5464995727
100631,3134833.3511273866
100632,4295334.608462385
100633,5524645.690865087
100634,4378556.757726502
100635,2342320.0504318234
100636,3258379.1368561536
100637,2362215.1106683067
100638,11031378.866099708
100639,8512844.572021818
100640,2002536.373596248
100641,5322476.277392165
100642,3002076.7041599615
100643,9447263.052541103
100644,4186641.343347991
100645,2752766.6001889203
100646,4864730.784361108
100647,2092772.970326051
100648,5828030.459571409
100649,1881433.19500391
100650,2643747.8274975563
100651,7359052.069583627
100652,2774537.7018574704
100653,4472357.044869456
100654,3495177.427175378
100655,1558999.3974276152
100656,5302795.590716219
100657,5076747.484713084
100658,4672602.520385716
100659,7798317.217429687
100660,16939844.47311641
100661,1606558.1257052436
100662,2638847.3943476216
100663,5537876.189576232
100664,3537485.6163031054
100665,5520756.185083215
100666,1849907.8203422106
100667,12750151.527665483
100668,4675821.098962996
100669,6810964.1572276605
100670,6957101.613593669
100671,3694033.685915471
100672,4770440.760437382
100673,1418873.894986751
100674,4612019.945643027
100675,5102150.11984205
100676,2697869.3280932987
100677,3751563.3330535176
100678,7275505.428428819
100679,3372301.9711783216
100680,3534210.2294334737
100681,6024931.133014204
100682,2140582.1126026576
100683,7806177.3765156055
100684,7246993.713502728
100685,4123134.095758118
100686,5741545.90705288
100687,4069585.5015079514
100688,61639217.0939993
100689,2328419.330927038
100690,10180001.804803537
100691,3839052.494712008
100692,1793402.4974359507
100693,4117473.828841071
100694,6314073.7235508
100695,4981593.500415722
100696,4262359.53604456
100697,6950199.199949138
100698,2369166.6613697554
100699,3773970.8288863837
100700,8159365.3332593925
100701,3134573.321433433
100702,7292941.436705455
100703,2503670.678026607
100704,2127494.4100311417
100705,6350959.941183448
100706,3984945.017667629
100707,1749708.1129118493
100708,5107697.579708176
100709,19100544.20928818
100710,4079715.376568814
100711,6779784.544937401
100712,4033427.0972056068
100713,5122604.525403847
100714,1145354.1064398217
100715,6441764.895194349
100716,2811625.3033389915
100717,5269748.314913318
100718,7551728.183625532
100719,1077560.7550668358
100720,4149971.505201445
100721,6518403.242472066
100722,4154674.3888941207
100723,14249775.310576482
100724,1420791.8463216305
100725,3220132.496498122
100726,8192086.975650887
100727,711166.7227654933
100728,1041320.6161646632
100729,3532574.360405374
100730,4789920.362692485
100731,7592429.592556577
100732,3091180.611935059
100733,3610950.463883401
100734,6053886.546494136
100735,20930150.42246261
100736,3935302.335203718
100737,693914.7601745136
100738,3310554.8238488724
100739,5139790.342202316
100740,4283281.549565997
100741,1887877.654023981
100742,4277310.760209016
100743,3538892.91046422
100744,1755649.3685674507
100745,5408355.848498533
100746,2913963.7803462967
100747,3367858.6491019963
100748,2349103.9634277835
100749,3354447.593972473
100750,18599477.550636277
100751,3342946.582998896
100752,3404436.533594454
100753,6443067.912605609
100754,838676.8463099231
100755,717071.4967739148
100756,682126.0003673354
100757,2162869.2005255483
100758,2510284.5809235824
100759,5909808.362757975
100760,6241293.281234236
100761,5043678.294295411
100762,5029849.616208243
100763,3096003.361057548
100764,6835197.611650735
100765,34649369.13339131
100766,1192631.589577067
100767,2759559.6134784035
100768,3574879.7045247685
100769,9805849.803771095
100770,4607882.223440112
100771,16484482.665805133
100772,2149580.5764553477
100773,4125186.9340507723
100774,3968968.918724649
100775,3308201.694611426
100776,3311638.512685977
100777,2330444.6389403716
100778,3125758.348671589
100779,8074422.6051413035
100780,13136929.012693824
100781,5161647.859536385
100782,3280215.7549424423
100783,4152833.1009475957
100784,9773514.06010704
100785,4488612.683318001
100786,5216942.217963816
100787,1382595.115973607
100788,5841037.328288055
100789,14644284.638597336
100790,6599436.694224076
100791,5571378.863873972
100792,1726746.7613604693
100793,2213938.954853004
100794,4554926.076338592
100795,3275785.111582872
100796,3562850.1476926063
100797,13310200.94762713
100798,6231446.843518496
100799,3703953.1267075012
100800,5585502.847257775
100801,5595331.544284384
100802,8189701.553711973
100803,6709106.304872517
100804,4726698.288604544
100805,6980985.509653957
100806,14450626.595829371
100807,3301861.7251685113
100808,8866655.65382046
100809,5019833.79859925
100810,5365268.7992180735
100811,7628363.199837217
100812,7744767.849903494
100813,4179651.2552521313
100814,3294213.8865629546
100815,5687745.738666902
100816,2622479.5841731643
100817,979193.8581628565
100818,4372054.519939291
100819,5341733.240620414
100820,5251414.333476976
100821,15838338.160614777
100822,4034963.9937843997
100823,3400099.6048668628
100824,3550624.140355291
100825,3097525.165805283
100826,4728276.613692973
100827,845927.230446854
100828,3240380.581823748
100829,3804785.3395470213
100830,43931910.18793549
100831,978830.1253305909
100832,2778413.2188887824
100833,2671645.3851835215
100834,2710378.8033206803
100835,3761515.1253894204
100836,2555373.1276359614
100837,7675123.676100399
100838,4348835.386586779
100839,3923171.2125354544
100840,5820589.915543402
100841,1718092.7037204178
100842,9024217.430107294
100843,2212800.0616689576
100844,2230464.3617967577
100845,2411871.879811095
100846,3057352.9752662075
100847,1345079.9396596863
100848,10123041.159952762
100849,1658248.2163855918
100850,3540525.2986415904
100851,8742219.078753192
100852,3496528.9567919066
100853,10337488.589963969
100854,4846040.046677549
100855,5361800.791026187
100856,3911348.1492992435
100857,9305660.296224302
100858,4468360.834677176
100859,4413819.745439581
100860,1346671.9801765517
100861,5466869.675909003
100862,2815787.070762978
100863,7808812.371304075
100864,2860899.775225437
100865,3334017.610054169
100866,4118477.3370836168
100867,3522618.771033326
100868,2858582.8617862
100869,2448834.8618380227
100870,3395374.43393611
100871,4216095.235516656
100872,2160438.239592445
100873,4396693.075849544
100874,1497164.1326674435
100875,1140424.3435870302
100876,4916313.298207475
100877,5838351.616200014
100878,7617950.616471871
100879,9113258.399384655
100880,4479035.4289941555
100881,26766883.949366756
100882,9789111.63882795
100883,2883985.89447909
100884,4886285.979500827
100885,6933394.108786942
100886,1512375.6582656153
100887,9756021.573436618
100888,1988005.8326565758
100889,4196055.099291694
100890,8482613.5142413
100891,5031207.880754687
100892,4910047.632486679
100893,3724800.9989726082
100894,1549136.9818780567
100895,5852386.269162345
100896,4518586.672191692
100897,2779539.9601954627
100898,5963077.883575629
100899,5148418.789924203
100900,1721690.4093570276
100901,5003821.273277452
100902,3232019.28146248
100903,3259840.9727553874
100904,7306608.6980580045
100905,6196176.608950068
100906,7455149.675638345
100907,5923065.503334598
100908,4847367.979608914
100909,4543453.003999279
100910,8233504.188661314
100911,-491251.3001283424
100912,3151782.9575053416
100913,2900418.848407731
100914,3954686.9712517997
100915,3183484.0941046053
100916,1834056.6544724957
100917,5901686.192314732
100918,1182529.4069817148
100919,3253764.022138486
100920,-80311.05291335264
100921,1520205.0813266984
100922,2788969.718902475
100923,4594325.895169534
100924,1327198.5202033606
100925,3878181.464147131
100926,4887825.262169956
100927,5285579.5727440575
100928,2245616.7284142715
100929,419526.86808644305
100930,803336.0667470632
100931,7300766.238521156
100932,4155896.8616779684
100933,1367178.2881987435
100934,2881734.792952786
100935,10204100.119226744
100936,5649126.591205101
100937,2988339.0293905814
100938,4917536.718103266
100939,1814037.534525897
100940,4307073.851611087
100941,19764085.448927544
100942,5624436.538638028
100943,2515724.8150112247
100944,443157.88090272836
100945,1755436.5448113973
100946,2142778.0565442303
100947,4485671.332304095
100948,3000448.913751043
100949,6400324.591319969
100950,13723505.707445132
100951,8907469.943911443
100952,4938808.396139903
100953,649840.8551293127
100954,8255466.678670877
100955,6096809.786604437
100956,6034069.987456193
100957,5624685.842696053
100958,1323442.89588087
100959,1004935.7420168123
100960,6937459.512606334
100961,3272564.9178022817
100962,2109351.949109639
100963,4653590.532087441
100964,2374789.4059271323
100965,3557009.5128640425
100966,3727291.001860897
100967,15557558.065966379
100968,1923965.6050625874
100969,5063765.750643314
100970,822722.5674459268
100971,4631909.407318194
100972,3212103.3550476176
100973,9412184.158337472
100974,3872964.2793967673
100975,8840767.170619555
100976,4492738.193862156
100977,17404800.556690034
100978,4942979.124646323
100979,919475.9393675496
100980,3947670.4020822733
100981,4250080.890344599
100982,2264691.0683464264
100983,4748326.955486494
100984,4654073.660232996
100985,9187704.953389248
100986,6646942.627065039
100987,7964803.28673698
100988,3460042.6456541615
100989,1904573.5111149137
100990,5060480.886803209
100991,2395051.229827684
100992,12608189.99683894
100993,7535027.464998781
100994,4115311.631196436
100995,1683310.4514788536
100996,4142870.5579041196
100997,6863733.560988159
100998,3961831.409734667
100999,4707511.788942548
101000,6478338.811875043
101001,3286649.956917564
101002,4955611.095800244
101003,5238350.980811055
101004,4269555.107948594
101005,7545347.509093145
101006,4790754.913970681
101007,1856615.1485159807
101008,5532540.289234027
101009,8496513.286397249
101010,2407958.243328781
101011,10692494.326042878
101012,2051093.0413619678
101013,6194525.031924686
101014,1719960.5462099032
101015,2829526.402065822
101016,6111439.144607675
101017,5520557.700959775
101018,3377321.970113796
101019,4516674.433472752
101020,3172337.1652088715
101021,8293833.444786326
101022,9525270.003818553
101023,3285723.6859236252
101024,7857361.056360607
101025,12115630.044840079
101026,6068332.601478754
101027,6891356.318610589
101028,6429298.749903084
101029,2614826.0035698283
101030,4876576.471695081
101031,984256.2960213902
101032,3236089.4216417824
101033,10510677.984684903
101034,3570125.9333957518
101035,12286424.429117419
101036,1375515.2442148095
101037,4931232.991021813
101038,1442968.6472305951
101039,7365710.301579897
101040,1346053.3090968654
101041,4291455.897641844
101042,15035141.144680068
101043,4096615.7627977957
101044,3931079.2947523477
101045,3315398.1283550947
101046,1520743.560771194
101047,1826924.6517807574
101048,6293831.91192476
101049,7064643.038202145
101050,6624531.930433087
101051,2049806.6140765734
101052,2675919.196284977
101053,6092800.311606556
101054,7991170.764430352
101055,2676193.2638942185
101056,6416512.7964710435
101057,6288839.0583274765
101058,8794586.633932447
101059,3248456.703606607
101060,4314453.271892049
101061,7843976.983549846
101062,6135818.444474208
101063,2992920.102769139
101064,4444800.348151432
101065,8280634.689492424
101066,6159896.028815004
101067,5193757.548451811
101068,13351205.574752089
101069,2450531.250113444
101070,2000614.3334181006
101071,5454560.8418917395
101072,12543660.528155759
101073,3472813.609143309
101074,5908829.88977666
101075,1754398.3554227706
101076,1364812.7471551353
101077,5104398.624666104
101078,922675.7754667271
101079,2993371.1775850207
101080,8807192.899728486
101081,2225390.2477353727
101082,4048138.5602991865
101083,1987910.5452553246
101084,3170922.485463247
101085,5435435.817994737
101086,3353081.075897487
101087,2320782.1442874866
101088,7204332.224847796
101089,3007313.7934382665
101090,4170416.6650819066
101091,2194026.722771608
101092,8757549.352129899
101093,1015031.581056802
101094,6262396.873965753
101095,5124722.733705419
101096,4362300.648432736
101097,5940771.517095939
101098,5026585.521082694
101099,3012650.0462289397
101100,6138732.47077287
101101,4675075.533476277
101102,12335939.172906548
101103,1321857.0933820952
101104,3918281.259781276
101105,6130305.65562346
101106,4186674.0213061017
101107,5451631.233601994
101108,3482113.0726139117
101109,6334461.591856405
101110,4232004.330086712
101111,3883891.361443377
101112,8172870.731747415
101113,12077555.633488948
101114,6070035.776201274
101115,1989891.8847346504
101116,2252864.924460872
101117,6576046.935870309
101118,15021177.724698685
101119,2170906.3337819474
101120,3871937.0417384407
101121,5103878.024152901
101122,12112669.295999259
101123,2213312.8595567737
101124,3368985.6081141615
101125,9849097.651652988
101126,5782333.318622686
101127,4932625.37298977
101128,6262988.185365247
101129,4988379.940178964
101130,1552433.265125916
101131,7895075.510562539
101132,1648062.7079703172
101133,3708290.3420537966
101134,4925894.490616839
101135,4752621.88617919
101136,6917238.173130805
101137,8965464.366286796
101138,5253575.611629906
101139,3465968.181806316
101140,10953087.877660187
101141,5247987.895096455
101142,3458578.6903177593
101143,2459823.5898647895
101144,4740349.593562338
101145,3418343.9585292647
101146,1881223.2278835587
101147,3312129.7070413036
101148,15325882.927626282
101149,3971439.5534557244
101150,6808694.6755171325
101151,5562585.671021323
101152,1562937.6811573408
101153,2390190.22950576
101154,3178045.149887459
101155,7172492.299483018
101156,5307400.312120993
101157,4002381.4449079363
101158,21291571.15289846
101159,7095755.70054754
101160,5213958.213934453
101161,10154526.95481613
101162,4039774.40996705
101163,4483447.533749504
101164,947088.8293855996
101165,18222936.350490388
101166,18948574.251187913
101167,6009229.386215115
101168,5244363.262324231
101169,2674287.2441172684
101170,3297189.1970918947
101171,3588326.291692502
101172,9540686.985318743
101173,2763207.6224695686
101174,9785559.514452104
101175,2037281.3183468073
101176,6230992.04945786
101177,1563801.3776689025
101178,2803123.6462214044
101179,3813807.167668056
101180,6569480.120858905
101181,4792757.82610658
101182,1814104.2507265059
101183,7154446.625644596
101184,2880675.542176116
101185,4402559.9928481
101186,2392413.666701103
101187,3660089.5284934677
101188,3605688.995721726
101189,2806779.23794466
101190,3659052.5019048154
101191,3958409.338610219
101192,7430954.878435638
101193,1947196.165692058
101194,3613339.616255708
101195,12662619.802979017
101196,2517973.6795981317
101197,6045602.2215417875
101198,5329497.541027845
101199,6717463.536298489
101200,2355759.1342018708
101201,2006410.2141693938
101202,4135781.4182029897
101203,3937431.9641391924
101204,7990699.468572561
101205,7059153.179824888
101206,3911163.827855336
101207,2185452.0848953803
101208,6422695.560780818
101209,15373281.161888199
101210,4402452.26310296
101211,3369742.36708713
101212,3973771.8805378205
101213,3115951.629335847
101214,4865403.322392022
101215,601532.069405922
101216,8295978.453838821
101217,3607981.229077752
101218,11050770.217749069
101219,10534748.776512614
101220,3275389.021786511
101221,1422199.4665497742
101222,4940691.560958611
101223,2213261.918923098
101224,8337764.233692494
101225,5406696.706687588
101226,5225001.891299768
101227,3832180.391280998
101228,6133642.865443274
101229,6274046.458696571
101230,7401796.262724969
101231,2655542.457901381
101232,-25962.818520874072
101233,1845955.8021269394
101234,2613544.9414964686
101235,6170419.677588675
101236,6999498.93660233
